Channel,User,Ts,Year,Month,Day,Hour,Minute,Second
vk18wish,U2WQ03HBJ,1511720680.000068,70,0,0,12,55,20
vk18wish,U2WQ03HBJ,1511720798.000109,70,0,0,12,55,20
vk18wish,U7DET4PSP,1511720808.000032,70,0,0,12,55,20
vk18wish,U2WQ03HBJ,1511720816.000058,70,0,0,12,55,20
vk18wish,U2WQ03HBJ,1511720870.000002,70,0,0,12,55,20
vk18wish,U7DET4PSP,1511721165.000006,70,0,0,12,55,21
vk18wish,U7C2YBD7D,1511854328.000007,70,0,0,12,57,34
vk18wish,U35S0KGF7,1511854346.000012,70,0,0,12,57,34
vk18wish,U35MB0RS7,1511854346.000027,70,0,0,12,57,34
vk18wish,U7C2YBD7D,1512724957.000191,70,0,0,13,12,4
vk18wish,U7C2YBD7D,1512724960.000285,70,0,0,13,12,4
vk18wish,U7C2YBD7D,1512724980.000204,70,0,0,13,12,4
website,U7C2YBD7D,1516977527.000281,70,0,0,14,22,57
website,U7PUGSSMR,1516977527.000715,70,0,0,14,22,57
website,U7PUGSSMR,1516978034.000424,70,0,0,14,22,58
website,U7PUGSSMR,1517067381.000013,70,0,0,14,24,27
website,U90TZFQBV,1517334120.000742,70,0,0,14,28,54
website,U7C2YBD7D,1517349131.000189,70,0,0,14,29,9
website,U7C2YBD7D,1517349133.000197,70,0,0,14,29,9
website,U90TZFQBV,1517439159.000108,70,0,0,14,30,39
website,U90TZFQBV,1517439284.000207,70,0,0,14,30,39
website,U7PUGSSMR,1517471485.000229,70,0,0,14,31,11
website,U90TZFQBV,1517484765.000436,70,0,0,14,31,24
website,U7PUGSSMR,1517488128.000322,70,0,0,14,31,28
website,U7PUGSSMR,1517488134.000421,70,0,0,14,31,28
website,U7C2YBD7D,1517496381.000469,70,0,0,14,31,36
website,U7C2YBD7D,1517573184.000354,70,0,0,14,32,53
website,U90TZFQBV,1517574808.000129,70,0,0,14,32,54
website,U7C2YBD7D,1517575017.000170,70,0,0,14,32,55
website,U90TZFQBV,1517575159.000046,70,0,0,14,32,55
website,U7C2YBD7D,1517576620.000017,70,0,0,14,32,56
website,U7PUGSSMR,1517823578.000258,70,0,0,14,37,3
website,U7PUGSSMR,1517823590.000427,70,0,0,14,37,3
website,U7PUGSSMR,1517823615.000497,70,0,0,14,37,3
website,U7PUGSSMR,1517832123.000006,70,0,0,14,37,12
website,U90TZFQBV,1517842615.000120,70,0,0,14,37,22
website,U90TZFQBV,1517842634.000080,70,0,0,14,37,22
website,U7PUGSSMR,1517919487.000239,70,0,0,14,38,39
website,U90TZFQBV,1517934232.000704,70,0,0,14,38,54
website,U7PUGSSMR,1517942527.000079,70,0,0,14,39,2
website,U7C2YBD7D,1518038474.000582,70,0,0,14,40,38
website,U7C2YBD7D,1518038578.000581,70,0,0,14,40,38
website,U7C2YBD7D,1518038580.000508,70,0,0,14,40,38
website,U7C2YBD7D,1518038589.000119,70,0,0,14,40,38
website,U7C2YBD7D,1518038655.000490,70,0,0,14,40,38
website,U7C2YBD7D,1518038703.000679,70,0,0,14,40,38
website,U7PUGSSMR,1518040465.000513,70,0,0,14,40,40
website,U7C2YBD7D,1518073993.000162,70,0,0,14,41,13
website,U7C2YBD7D,1518074003.000151,70,0,0,14,41,14
website,U7C2YBD7D,1518074177.000256,70,0,0,14,41,14
website,U7C2YBD7D,1518074242.000127,70,0,0,14,41,14
website,U90TZFQBV,1518099297.000565,70,0,0,14,41,39
